Alloy,Composition,Average_r,e/a,delta_r,delta_X,Smix,Hmix,Average_T,sws,B,C11,C12,C,C44,BV,GV,EV,vV,BR,GR,ER,vR,BH,GH,EH,vH,AVR,B/G,AZ,CP
VZrMoHf,25252525,1.475,4.75,0.056213979497549096,0.21522399313913865,11.52565131835077,-4.075,2428.25,3.0741168458599994,142.221790677,212.93,106.87,53.03,56.54,142.22,55.14,146.49,0.32833125778331257,142.22,55.08,146.36,0.3284966994644414,142.22,55.11,146.42,0.328413978623877,0.0005443658138269123,2.5806568680820177,1.0661889496511407,50.330000000000005
VZrMoTa,25252525,1.4500000000000002,5.0,0.048765984909417054,0.1875303269225196,11.52565131835077,-3.275,2624.25,3.03490010975,153.867540259,245.69,107.95,68.87,55.66,153.87,60.94,161.5,0.32506937135202374,153.87,60.28,159.96,0.3267450995420491,153.87,60.61,160.73,0.3259072354470364,0.005444646098003602,2.5386899851509654,0.808189342239001,52.290000000000006
VZrMoW,25252525,1.4250000000000005,5.25,0.05818639983079647,0.21941431271581435,11.52565131835077,-4.999999999999999,2725.5,2.99461199874,177.365448483,300.42,115.84,92.29,61.68,177.37,73.92,194.72,0.3170387604574031,177.37,71.11,188.19,0.32317396638042506,177.37,72.52,191.46,0.3201063634189141,0.019375301661725176,2.4458080529509103,0.6683280962184418,54.160000000000004
VZrHfTa,25252525,1.475,4.5,0.056213979497549096,0.09278048066588462,11.52565131835077,-0.3750000000000001,2526.75,3.13072625043,113.944794515,159.75,91.04,34.35,68.46,113.94,54.82,141.72,0.29268354175070593,113.94,49.0,128.57,0.3119338826058032,113.94,51.91,135.19,0.30230871217825456,0.05605856289732229,2.194952802928145,1.993013100436681,22.580000000000013
VZrHfW,25252525,1.4500000000000002,4.75,0.06896551724137928,0.2580032121652939,11.52565131835077,-5.6,2628.0,3.08126134306,151.782272981,221.37,116.99,52.19,67.42,151.78,61.33,162.15,0.32194631002380625,151.78,60.38,159.93,0.32438144729698287,151.78,60.85,161.04,0.32316387866039453,0.0078054391586557855,2.494330320460148,1.2918183560068979,49.56999999999999
VZrTaW,25252525,1.4250000000000005,5.0,0.05818639983079647,0.23040598680839136,11.52565131835077,-4.824999999999998,2824.0,3.0424803410799997,163.31429464299998,254.89,117.53,68.68,67.39,163.31,67.91,178.92,0.3173938763803241,163.31,67.9,178.91,0.31741749278454007,163.31,67.9,178.92,0.3174056845824321,7.363228039165677e-05,2.4051546391752576,0.9812172393709958,50.14
VNbMoHf,25252525,1.45,5.0,0.04876598490941709,0.18512812644331736,11.52565131835077,-2.25,2583.75,3.02443768728,166.081009634,261.88,118.18,71.85,55.9,166.08,62.28,166.08,0.3333333333333333,166.08,61.35,163.87,0.33554924140888864,166.08,61.81,164.97,0.334441287371111,0.007522446008250422,2.6869438602167937,0.7780097425191371,62.28000000000001
VNbMoTa,25252525,1.425,5.25,0.0303868562731381,0.14928050193436745,11.52565131835077,-3.1500000000000004,2779.75,2.98649682348,186.76232895299998,306.12,127.08,89.52,54.94,186.76,68.77,183.76,0.3360146252285192,186.76,64.98,174.69,0.3441128490547932,186.76,66.88,179.24,0.3400637371416562,0.02833644859813078,2.7924641148325358,0.6137176050044683,72.14
VNbMoW,25252525,1.4,5.5,0.0357142857142857,0.17049356031915627,11.52565131835077,-4.0,2881.0,2.9509559049500003,213.858744895,386.16,127.71,129.23,75.28,213.86,96.86,252.46,0.3032473863821028,213.86,90.37,237.63,0.3148029236969738,213.86,93.61,245.08,0.3090251550395383,0.034663248411045205,2.2845849802371543,0.5825272769480772,52.42999999999999
VNbHfTa,25252525,1.45,4.75,0.04876598490941709,0.08564345826650321,11.52565131835077,0.6499999999999999,2682.25,3.0722836720999998,148.183859896,217.92,113.32,52.3,67.46,148.18,61.39,161.83,0.3179886545569546,148.18,60.45,159.64,0.32044198895027626,148.18,60.92,160.74,0.31921532175361544,0.007715036112934978,2.432370321733421,1.289866156787763,45.86
VNbHfW,25252525,1.4249999999999998,5.0,0.05818639983079652,0.2264290494750385,11.52565131835077,-3.7,2783.5,3.0326137975200003,175.32638152599998,270.32,127.83,71.25,67.45,175.33,68.97,182.92,0.326114360629286,175.33,68.92,182.81,0.3262258156695971,175.33,68.95,182.87,0.32617008814944154,0.0003626078758430427,2.542857142857143,0.9466666666666667,60.379999999999995
VNbTaW,25252525,1.4,5.25,0.0357142857142857,0.19328137022624195,11.52565131835077,-4.625,2979.5,2.99475094552,195.585338497,313.83,136.46,88.68,65.55,195.59,74.8,199.03,0.33040343425487856,195.59,73.18,195.21,0.33366921736495186,195.59,73.99,197.12,0.3320363258099152,0.010947425327746927,2.643465333153129,0.7391745602165087,70.91000000000001
VMoHfTa,25252525,1.45,5.0,0.04876598490941709,0.19325316811930468,11.52565131835077,-2.3000000000000003,2718.75,3.0286379292900003,173.425849787,267.21,126.53,70.34,69.33,173.43,69.74,184.48,0.3227039303086284,173.43,69.73,184.47,0.322726348259381,173.43,69.73,184.48,0.3227151392840047,7.170000716993551e-05,2.4871647784310915,0.9856411714529427,57.2
VMoHfW,25252525,1.4249999999999998,5.25,0.05818639983079652,0.22564313341334374,11.52565131835077,-3.4000000000000004,2820.0,2.99118936833,195.55703300599998,318.61,134.03,92.29,73.94,195.56,81.28,214.16,0.31747410024552375,195.56,80.33,211.96,0.3193505344747455,195.56,80.8,213.06,0.31841231736013464,0.005878349112059914,2.4202970297029704,0.8011702242929895,60.09
VMoTaW,25252525,1.4,5.5,0.0357142857142857,0.1869738049167931,11.52565131835077,-3.575,3016.0,2.95686208593,221.525459951,383.05,140.76,121.14,81.55,221.53,97.39,254.82,0.3082823696160004,221.53,93.82,246.63,0.3144407378594692,221.53,95.6,250.74,0.3113615537377348,0.018670571622823116,2.3172594142259415,0.6731880468878982,59.209999999999994
VHfTaW,25252525,1.4250000000000005,5.0,0.05818639983079647,0.2357280765644193,11.52565131835077,-3.725,2918.5,3.03817793241,181.660139368,273.99,135.5,69.24,80.45,181.66,75.97,200.03,0.3164828085997262,181.66,75.56,199.08,0.3173526283559481,181.66,75.77,199.55,0.3169177184778371,0.0027057348379858548,2.397518806915666,1.1619006354708263,55.05
CrZrNbMo,25252525,1.4625,5.25,0.037255546525988725,0.17764810085285326,11.52565131835077,-6.7,2488.5,2.99887419647,154.414649439,270.07,96.59,86.74,47.42,154.41,63.15,166.72,0.3200444545765417,154.41,57.92,154.46,0.33329175861076465,154.41,60.54,160.62,0.3266681065936532,0.04319814983067644,2.550545094152626,0.5466912612404888,49.17
CrZrNbHf,25252525,1.4875,4.75,0.04366514640929951,0.10816686204547686,11.52565131835077,-5.2250000000000005,2391.0,3.09082952696,132.505118866,195.55,100.98,47.28,53.41,132.51,50.96,135.51,0.32956141719993753,132.51,50.78,135.08,0.33009524659275946,132.51,50.87,135.3,0.3298283318963485,0.0017692156477295037,2.604875172007077,1.129653130287648,47.57000000000001
CrZrNbTa,25252525,1.4625,5.0,0.037255546525988725,0.0820853842361247,11.52565131835077,-4.825,2587.0,3.0506911227999995,141.869697216,223.85,100.88,61.48,50.73,141.87,55.03,146.18,0.3282602363515313,141.87,54.54,145.04,0.32961574507966257,141.87,54.79,145.61,0.32893799071559693,0.004472027014693822,2.589341120642453,0.8251463890696161,50.15
CrZrNbW,25252525,1.4375,5.25,0.05144417202695318,0.21887063022884404,11.52565131835077,-7.925,2688.25,3.0086361412700002,163.910030708,276.23,107.75,84.24,55.81,163.91,67.18,177.31,0.31970263548692995,163.91,64.52,171.1,0.32601348314606743,163.91,65.85,174.21,0.3228580593164987,0.020197418375094995,2.48914198936978,0.6625118708452042,51.94
CrZrMoHf,25252525,1.4875,5.0,0.04366514640929951,0.21471049093179145,11.52565131835077,-7.824999999999998,2427.5,3.0449244346900004,147.303720948,233.14,104.38,64.38,55.16,147.3,58.85,155.8,0.32371442835746383,147.3,58.51,155.01,0.32461381667033035,147.3,58.68,155.4,0.3241641225138971,0.0028970688479891225,2.5102249488752557,0.8567878223050637,49.22
CrZrMoTa,25252525,1.4625,5.25,0.037255546525988725,0.18648435516421494,11.52565131835077,-6.675000000000002,2623.5,3.00660471565,161.255781977,271.85,105.96,82.94,57.18,161.26,67.49,177.67,0.3163604041576723,161.26,65.29,172.59,0.32163476423771103,161.26,66.39,175.14,0.31899758419769164,0.016568760355475137,2.4289802681126673,0.6894140342416205,48.779999999999994
CrZrMoW,25252525,1.4375,5.5,0.05144417202695318,0.216299278870989,11.52565131835077,-6.525,2724.75,2.9700523048400003,186.581444533,340.48,109.63,115.42,74.02,186.58,90.58,233.89,0.2910720875876492,186.58,86.42,224.58,0.2993840534852049,186.58,88.5,229.25,0.2952280705364271,0.023502824858757043,2.1082485875706216,0.641309998267198,35.61
CrZrHfTa,25252525,1.4875,4.75,0.04366514640929951,0.09979979421895448,11.52565131835077,-5.65,2526.0,3.09690820495,126.19091317,186.45,96.06,45.19,65.36,126.19,57.3,149.29,0.30280817674994837,126.19,55.46,145.13,0.3083312213441467,126.19,56.38,147.21,0.30556969904704756,0.016317843206810893,2.238205037247251,1.4463376853286125,30.700000000000003
CrZrHfW,25252525,1.4625,5.0,0.0610378498166055,0.2566939757027385,11.52565131835077,-9.0,2627.25,3.0532451874299995,155.75001779299998,240.43,113.41,63.51,65.45,155.75,64.67,170.43,0.31763235072943297,155.75,64.66,170.4,0.3176571224455265,155.75,64.67,170.41,0.3176447365874797,7.732158045314403e-05,2.408381011288078,1.0305463706502913,47.959999999999994
CrZrTaW,25252525,1.4375,5.25,0.05144417202695318,0.2286850946225634,11.52565131835077,-7.875,2823.25,3.0151914051,170.502575913,278.87,116.32,81.27,66.43,170.5,72.37,190.19,0.3140767636631442,170.5,71.66,188.57,0.3156766582070101,170.5,72.02,189.38,0.31487671093507713,0.00492952857043677,2.3673979450152736,0.8173987941429803,49.889999999999986
CrNbMoHf,25252525,1.4625,5.25,0.03725554652598865,0.18385053823191075,11.52565131835077,-5.4750000000000005,2583.0,2.99584671106,174.616557687,289.87,116.99,86.44,58.54,174.62,69.7,184.54,0.3238594244895209,174.62,67.22,178.72,0.3294139541178859,174.62,68.46,181.64,0.3266366893037034,0.018112766579024275,2.550686532281625,0.6772327626099028,58.449999999999996
CrNbMoTa,25252525,1.4375,5.5,0.015061311370164159,0.14725710061106353,11.52565131835077,-6.025,2779.0,2.96036290538,195.425354898,354.86,115.71,119.57,70.68,195.43,90.24,234.61,0.2999201809232407,195.43,84.5,221.57,0.3110436947479837,195.43,87.37,228.12,0.30548193783561217,0.03284880393727821,2.236808973331807,0.59111817345488,45.02999999999999
CrNbMoW,25252525,1.4125,5.75,0.029350661861552118,0.16634198476952985,11.52565131835077,-5.0,2880.25,2.9314839186299997,224.845857612,428.2,123.17,152.52,98.43,224.85,120.06,305.76,0.27336051647978254,224.85,114.7,294.08,0.28200823566677224,224.85,117.38,299.94,0.2776843760732774,0.02283182825012779,1.915573351507923,0.6453579858379229,24.739999999999995
CrNbHfTa,25252525,1.4625,5.0,0.03725554652598865,0.09020231266479503,11.52565131835077,-4.1000000000000005,2681.5,3.0454836497500004,161.159943875,245.48,119.0,63.24,64.29,161.16,63.87,169.25,0.3249657440394628,161.16,63.87,169.24,0.3249657440394628,161.16,63.87,169.25,0.3249657440394628,0.0,2.523250352278065,1.0166034155597723,54.709999999999994
CrNbHfW,25252525,1.4375,5.25,0.05144417202695318,0.2245424809197113,11.52565131835077,-6.574999999999998,2782.75,3.00567900191,181.479235087,293.84,125.3,84.27,67.63,181.48,74.29,196.1,0.31989720879866823,181.48,73.43,194.11,0.32173434541246543,181.48,73.86,195.11,0.32081577710556686,0.0058218250744652,2.457080963985919,0.8025394565088406,57.67
CrNbTaW,25252525,1.4125,5.5,0.029350661861552118,0.19084592979171944,11.52565131835077,-7.15,2978.75,2.96940383627,205.20737050099999,356.95,129.34,113.8,75.72,205.21,90.95,237.74,0.3069220753488635,205.21,87.42,229.65,0.31348410497119694,205.21,89.19,233.7,0.3102030901600302,0.019790323484890963,2.3008184774077813,0.665377855887522,53.620000000000005
CrMoHfTa,25252525,1.4625,5.25,0.03725554652598865,0.1922884186219887,11.52565131835077,-5.4,2718.0,3.00205822498,180.958024358,292.2,125.34,83.43,69.37,180.96,74.99,197.67,0.3179471409843495,180.96,74.38,196.26,0.3192495868839711,180.96,74.69,196.96,0.3185983639341603,0.004083818705228623,2.422814299102959,0.8314754884334172,55.97
CrMoHfW,25252525,1.4375,5.5,0.05144417202695318,0.2226166662727128,11.52565131835077,-4.625,2819.25,2.9670611747900004,206.28240862799998,356.54,131.15,112.69,82.3,206.28,94.46,245.85,0.30135987662974906,206.28,92.25,240.85,0.3054043791925073,206.28,93.35,243.35,0.3033821279111282,0.011836537946548091,2.2097482592394218,0.7303221226373237,48.85000000000001
CrMoTaW,25252525,1.4125,5.75,0.029350661861552118,0.18325637589332489,11.52565131835077,-4.449999999999998,3015.25,2.93704130809,233.81892547299998,432.19,134.63,148.78,104.42,233.82,122.16,312.13,0.27751875865083414,233.82,118.56,304.25,0.2831272407990049,233.82,120.36,308.2,0.28032299972491953,0.014955134596211343,1.9426719840478563,0.7018416453824439,30.209999999999994
CrHfTaW,25252525,1.4375,5.25,0.05144417202695318,0.2340719771590308,11.52565131835077,-6.475,2917.75,3.0117012873299998,187.646113588,296.41,133.26,81.58,78.8,187.65,79.91,209.93,0.31354416202594654,187.65,79.89,209.88,0.3135850289341049,187.65,79.9,209.9,0.3135645954800257,0.00012515644555692127,2.348560700876095,0.9659230203481245,54.459999999999994
ZrNbMoHf,25252525,1.5,4.75,0.03333333333333338,0.2160474759445038,11.52565131835077,-2.075,2570.0,3.12942242013,150.271892186,225.0,112.91,56.05,58.2,150.27,57.34,152.6,0.33073895503296274,150.27,57.32,152.55,0.33079133292661334,150.27,57.33,152.58,0.33076514397978807,0.00017442874585734455,2.621140763997907,1.0383586083853704,54.709999999999994
ZrNbMoTa,25252525,1.475,5.0,0.029356793348625006,0.18891499213727614,11.52565131835077,-2.5500000000000003,2766.0,3.09226349638,156.47267823,249.98,109.72,70.13,55.89,156.47,61.59,163.33,0.32601694915254237,156.47,60.83,161.56,0.3279175467712734,156.47,61.21,162.44,0.3269672479619079,0.006208135925502411,2.55628165332462,0.7969485241693998,53.83
ZrNbMoW,25252525,1.4500000000000002,5.25,0.048765984909417054,0.2227500500414709,11.52565131835077,-6.4,2867.25,3.05265449592,177.53521764,302.14,115.23,93.46,61.65,177.54,74.37,195.78,0.31621608263727574,177.54,71.37,188.8,0.32275368797496645,177.54,72.87,192.3,0.31948488530612107,0.02058460271716756,2.436393577603952,0.659640487909266,53.580000000000005
ZrNbHfTa,25252525,1.5,4.5,0.03333333333333338,0.08597659990752951,11.52565131835077,3.3000000000000003,2668.5,3.17654767625,145.364704502,196.87,119.61,38.63,70.29,145.36,57.63,152.71,0.3249073342650544,145.36,52.94,141.62,0.3376140035172386,145.36,55.28,147.19,0.33126066889114647,0.042416568689518,2.629522431259045,1.819570282164121,49.31999999999999
ZrNbHfW,25252525,1.475,4.75,0.05621397949754909,0.25956392030619296,11.52565131835077,-4.050000000000002,2769.75,3.13378162783,158.262484758,232.43,121.18,55.62,68.59,158.26,63.4,167.81,0.3232933219368984,158.26,62.74,166.25,0.32491814258074114,158.26,63.07,167.03,0.3241057322588198,0.005232281591882009,2.509275408276518,1.2331895001797915,52.59
ZrNbTaW,25252525,1.4500000000000002,5.0,0.048765984909417054,0.2323920025442243,11.52565131835077,-4.550000000000002,2965.75,3.09686221416,166.377092272,260.24,119.45,70.4,66.92,166.38,68.31,180.27,0.3194290245836638,166.38,68.27,180.17,0.31952203873742085,166.38,68.29,180.22,0.3194755316605423,0.0002928686484112334,2.4363742861326694,0.9505681818181818,52.53
ZrMoHfTa,25252525,1.5,4.75,0.03333333333333338,0.22108860592708604,11.52565131835077,-2.4250000000000003,2705.0,3.13345656361,155.897153874,228.07,119.81,54.13,69.7,155.9,63.47,167.65,0.3207635973417174,155.9,62.5,165.41,0.32317993210109397,155.9,62.99,166.53,0.32197176472140565,0.00770024609033896,2.47499603111605,1.2876408645852577,50.11
ZrMoHfW,25252525,1.475,5.0,0.05621397949754909,0.2673451358884464,11.52565131835077,-6.525,2806.25,3.09316902366,171.66505168,268.5,123.25,72.63,70.73,171.67,71.49,188.32,0.3171611253196931,171.67,71.48,188.29,0.3171835836928166,171.67,71.48,188.31,0.3171723545062548,6.99447436524509e-05,2.4016508114157804,0.9738400110147323,52.519999999999996
ZrMoTaW,25252525,1.4500000000000002,5.25,0.048765984909417054,0.23541346846301475,11.52565131835077,-6.275,3002.25,3.05697352533,184.35638392400003,305.32,123.87,90.72,71.56,184.36,79.22,207.89,0.31206705677684643,184.36,78.16,205.45,0.3142703250744567,184.36,78.69,206.67,0.3131686909256516,0.006735290379972057,2.3428644046257467,0.7888007054673721,52.31
ZrHfTaW,25252525,1.475,4.75,0.05621397949754909,0.26660847352899203,11.52565131835077,-4.375,2904.75,3.13722031092,164.45837662600002,235.72,128.83,53.45,79.91,164.46,69.32,182.35,0.3152123689354896,164.46,66.7,176.27,0.32136480502785314,164.46,68.01,179.31,0.3182885869816714,0.019261873253933175,2.4181737979708866,1.4950420954162769,48.920000000000016
NbMoHfTa,25252525,1.475,5.0,0.029356793348625006,0.19454946504321727,11.52565131835077,-1.95,2860.5,3.08575231768,176.728918618,273.07,128.56,72.26,69.65,176.73,70.69,187.13,0.32353381706829987,176.73,70.67,187.08,0.3235778717172053,176.73,70.68,187.1,0.3235558443927526,0.00014148273910580093,2.5004244482173172,0.963880431774149,58.91
NbMoHfW,25252525,1.4500000000000002,5.25,0.048765984909417054,0.22888842891096095,11.52565131835077,-5.175000000000002,2961.75,3.0481628539999996,196.23181911700001,321.39,133.65,93.87,73.51,196.23,81.65,215.12,0.31729420890891186,196.23,80.49,212.43,0.3195776921007801,196.23,81.07,213.78,0.31843595050484597,0.007154311089182255,2.420500801776243,0.7831042931714073,60.14
NbMoTaW,25252525,1.4249999999999998,5.5,0.03038685627313815,0.1909166938994051,11.52565131835077,-6.625,3157.75,3.01323921926,218.382475513,383.84,135.65,124.09,80.37,218.38,97.86,255.43,0.3050597609561753,218.38,93.56,245.6,0.31255509549886473,218.38,95.71,250.53,0.30880742822752005,0.02246369240413748,2.281684254518859,0.6476750745426707,55.28
NbHfTaW,25252525,1.4500000000000002,5.0,0.048765984909417054,0.2376459837635882,11.52565131835077,-3.825,3060.25,3.0904392477499996,186.111812087,282.01,138.16,71.92,80.56,186.11,77.1,203.25,0.31799726169680376,186.11,76.87,202.7,0.31847449622166246,186.11,76.99,202.97,0.3182358789592331,0.001493797493018054,2.4173269255747503,1.1201334816462736,57.599999999999994
MoHfTaW,25252525,1.4500000000000002,5.25,0.048765984909417054,0.24124306070649298,11.52565131835077,-5.0,3096.75,3.05230717079,202.258433446,323.85,141.46,91.19,83.78,202.26,86.75,227.69,0.31237293267775007,202.26,86.6,227.34,0.31265684040497277,202.26,86.67,227.52,0.3125148865413614,0.0008653014133256745,2.3336794738663897,0.9187410900318018,57.68000000000001
TiVCrZrNb,2020202020,1.4099999999999997,4.8,0.08498809746919292,0.07595444344480086,13.38086680397711,-4.704,2236.4,2.9796223351899997,129.211282894,199.7,93.97,52.87,44.47,129.21,47.83,127.73,0.33524319110825335,129.21,47.49,126.92,0.3362865416436845,129.21,47.66,127.33,0.3357648663759689,0.0035669324381031927,2.7110784725136385,0.8411197276338188,49.5
TiVCrZrMo,2020202020,1.396,5.0,0.08650733031203743,0.16438687466951088,13.38086680397711,-5.84,2265.6,2.94044537468,145.909905373,238.39,99.67,69.36,47.09,145.91,56.0,148.94,0.3298665262390375,145.91,54.03,144.28,0.3351939970717423,145.91,55.01,146.62,0.3325302616553899,0.017904207943288182,2.6524268314851844,0.678921568627451,52.58
TiVCrZrHf,2020202020,1.436,4.6,0.09369854145712624,0.10061658983804392,13.38086680397711,-6.176,2187.6,3.02145953895,120.910184448,171.58,95.58,38.0,56.22,120.91,48.93,129.35,0.32170966331438566,120.91,47.18,125.24,0.3273523456368472,120.91,48.06,127.3,0.32453100447561645,0.01820830298616169,2.515813566375364,1.4794736842105263,39.36
